Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov,delta_qv,delta_busco_complete,delta_n50,delta_num_contigs,delta_error_rate,delta_error_improvement,assembly_error,delta_assembly_error,qv_improvement_rate,busco_per_contig,n50_fraction,cost_benefit_ratio,delta_qv_cumsum,delta_busco_complete_cumsum,score_improvement,gain_cumulative,qv_from_r1,n50_from_r1,error_rate_from_r1,busco_complete_from_r1,assembly_frac_from_r1,delta_qv_trend,delta_busco_complete_trend,score_improvement_trend,is_plateau,plateau_streak,completeness_score,assembly_quality,polishing_effectiveness,optimal_rounds_5class,optimal_rounds_3class,Coverage,r1_ok_group,stable_all_group
Staphylococcus,SRR21386012,10X,10X,9.0,log,2,170563,12.998377581139602,5013.745392255887,0.05013745,83.6,83.6,0.0,11.2,5.2,116,5,211870.9,38,2814421,32.76,2900000,0.97049,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634,0.0135924425224529,2,0.010019350845162,2,0.0062347202148895,0.0165944500129194,0.0162558457156973,505239,10.0,-0.0391439664462698,-0.9000000000000057,-20.0,0.0,0.0004498699999999,-0.0004498699999999,0.02951,0.0002413793103448,-0.0195719832231349,2.1435897435897435,0.060603207337066,-0.2347859916115688,-0.0391439664462698,-0.9000000000000057,-0.2857234226474751,-0.2857234226474751,-0.0391439664462698,-20,0.0004498699999999,-0.9000000000000057,-0.0002413793103448,,,-0.2857234226474751,0,0,0.7940850918,0.0208033241025641,-0.0952411408824916,5,3,10X,0,0
Staphylococcus,SRR21386012,10X,10X,9.0,log,3,170561,12.999438815294052,5012.520203236124,0.0501252,83.6,83.6,0.0,11.2,5.2,116,5,211860.3,38,2814185,32.76,2900000,0.9704086206896552,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634,0.0135924425224529,2,0.010019350845162,2,0.0062347202148895,0.0165944500129194,0.0162558457156973,505239,10.0,0.0010612341544504,0.0,-2.0,0.0,-1.2249999999998372e-05,1.2249999999998372e-05,0.0295913793103448,8.137931034479795e-05,0.0003537447181501,2.1435897435897435,0.0606075788878204,0.000176872359075,-0.0380827322918193,-0.9000000000000057,0.0004350815928146,-0.2852883410546604,-0.0380827322918193,-22,0.0004376199999999,-0.9000000000000057,-0.0003227586206896,0.0402052006007203,0.9000000000000057,0.2861585042402897,0,0,0.7940953328,0.0208015796640141,0.0001087703982036,5,3,10X,0,0
Staphylococcus,SRR21386012,10X,10X,9.0,log,4,170542,12.99552869222628,5017.035094772538,0.05017035,83.6,83.6,0.0,11.2,5.2,116,5,211789.7,38,2813525,32.76,2900000,0.9701810344827586,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634,0.0135924425224529,2,0.010019350845162,2,0.0062347202148895,0.0165944500129194,0.0162558457156973,505239,10.0,-0.0039101230677722,0.0,-19.0,0.0,4.5150000000000745e-05,-4.5150000000000745e-05,0.0298189655172413,0.0002275862068965,-0.000977530766943,2.1435897435897435,0.0606150431878006,-0.0004887653834715,-0.0419928553595916,-0.9000000000000057,-0.0015503206064192,-0.2868386616610797,-0.0419928553595916,-41,0.00048277,-0.9000000000000057,-0.0005503448275862,-0.0049713572222227,0.0,-0.0019854021992339,0,0,0.7940575874,0.0207967011494252,-0.0003100641212838,5,3,10X,0,0
Staphylococcus,SRR21386012,10X,10X,9.0,log,5,170541,12.993035499947617,5019.916176633172,0.05019916,83.6,83.6,0.0,11.2,5.2,116,5,211778.2,38,2813533,32.76,2900000,0.9701837931034484,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634,0.0135924425224529,2,0.010019350845162,2,0.0062347202148895,0.0165944500129194,0.0162558457156973,505239,10.0,-0.0024931922786635,0.0,-1.0,0.0,2.880999999999717e-05,-2.880999999999717e-05,0.0298162068965516,-2.7586206897689536e-06,-0.0004986384557327,2.1435897435897435,0.0606145154101567,-0.0002493192278663,-0.0444860476382551,-0.9000000000000057,-0.0010033147735343,-0.287841976434614,-0.0444860476382551,-42,0.0005115799999999,-0.9000000000000057,-0.0005475862068964,0.0014169307891087,0.0,0.0005470058328848,0,0,0.7940335022399999,0.0207967602829354,-0.0001672191289223,5,3,10X,0,0
Staphylococcus,SRR21386012,20X,20X,19.0,log,1,789584,13.036607387107228,4969.804153589387,0.04969804,99.1,99.1,0.0,0.0,0.9,116,2,990209.6,5,2854385,32.79,2900000,0.9842706896551724,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,,,,,,,0.0157293103448276,,,16.516666666666666,0.276621311903856,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.94174924236,0.1625687089080459,0.0,1,1,20X,1,1
Staphylococcus,SRR21386012,20X,20X,19.0,log,2,789579,13.030163909157933,4977.183665932317,0.04977183,99.1,99.1,0.0,0.0,0.9,116,2,990248.7,5,2854585,32.79,2900000,0.9843396551724138,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,-0.0064434779492952,0.0,-5.0,0.0,7.379000000000413e-05,-7.379000000000413e-05,0.0156603448275861,-6.896551724144828e-05,-0.0032217389746476,16.516666666666666,0.2766001795006351,-0.0016108694873238,-0.0064434779492952,0.0,-0.0025990457314422,-0.0025990457314422,-0.0064434779492952,-5,7.379000000000413e-05,0.0,6.896551724144828e-05,,,-0.0025990457314422,0,0,0.94167611647,0.1625800997126436,-0.0008663485771474,1,1,20X,1,1
Staphylococcus,SRR21386012,20X,20X,19.0,log,3,789582,13.036712252343408,4969.683570482909,0.04969684,99.1,99.1,0.0,0.0,0.9,116,2,990206.2,5,2854368,32.79,2900000,0.9842648275862068,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,0.0065483431854751,0.0,3.0,0.0,-7.499000000000394e-05,7.499000000000394e-05,0.0157351724137931,7.48275862070269e-05,0.002182781061825,16.516666666666666,0.2766222587198781,0.0010913905309125,0.0001048652361799,0.0,0.0026418180328107,4.2772301368525136e-05,0.0001048652361799,-2,-1.1999999999998123e-06,0.0,-5.862068965578615e-06,0.0129918211347703,0.0,0.0052408637642529,0,0,0.94175043156,0.1625677406896551,0.0006604545082026,1,1,20X,1,1
Staphylococcus,SRR21386012,20X,20X,19.0,log,4,789579,13.030299159746251,4977.028134495102,0.04977028,99.1,99.1,0.0,0.0,0.9,116,2,990246.5,5,2854574,32.79,2900000,0.9843358620689656,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,-0.0064130925971568,0.0,-3.0,0.0,7.3440000000001e-05,-7.3440000000001e-05,0.0156641379310343,-7.103448275880275e-05,-0.0016032731492892,16.516666666666666,0.2766012453692756,-0.0008016365746446,-0.0063082273609769,0.0,-0.0025870284871386,-0.00254425618577,-0.0063082273609769,-5,7.224000000000119e-05,0.0,6.517241379322414e-05,-0.0129614357826319,0.0,-0.0052288465199493,0,0,0.94167765252,0.1625794732183908,-0.0005174056974277,1,1,20X,1,1
Staphylococcus,SRR21386012,20X,20X,19.0,log,5,789582,13.036700891820525,4969.696698545413,0.04969697,99.1,99.1,0.0,0.0,0.9,116,2,990207.2,5,2854373,32.79,2900000,0.984266551724138,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,0.0064017320742735,0.0,3.0,0.0,-7.331000000000004e-05,7.331000000000004e-05,0.0157334482758619,6.931034482760001e-05,0.0012803464148547,16.516666666666666,0.2766217741613397,0.0006401732074273,9.350471329661048e-05,0.0,0.0025822858641921,3.802967842208129e-05,9.350471329661048e-05,-2,-1.0699999999988496e-06,0.0,-4.137931034375875e-06,0.0128148246714303,0.0,0.0051693143513307,0,0,0.94175030273,0.1625680254597701,0.0004303809773653,1,1,20X,1,1
Staphylococcus,SRR21386012,40X,40X,39.0,log,1,2820262,12.93486358443637,5087.608037849857,0.05087608,99.1,99.1,0.0,0.9,0.0,116,1,2759839.0,3,2882810,32.81,2900000,0.9940724137931034,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.0069097026081474,0.0218661606625491,2,0.0218661606625491,0,0.0,0.0,0.0,2820714,39.0,,,,,,,0.0059275862068965,,,24.775,0.978302774618246,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.94058180472,0.2462814405172413,0.0,1,1,40X,1,1
Staphylococcus,SRR21386012,40X,40X,39.0,log,2,2820140,12.922649084705029,5101.936599456472,0.05101937,99.1,99.1,0.0,0.9,0.0,116,1,2760826.7,3,2881493,32.81,2900000,0.993618275862069,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.0069097026081474,0.0218661606625491,2,0.0218661606625491,0,0.0,0.0,0.0,2820714,39.0,-0.0122144997313409,0.0,-122.0,0.0,0.00014329,-0.00014329,0.006381724137931,0.0004541379310344,-0.0061072498656704,24.775,0.9787075732241678,-0.0030536249328352,-0.0122144997313409,0.0,-0.0048690440994329,-0.0048690440994329,-0.0122144997313409,-122,0.00014329,0.0,-0.0004541379310344,,,-0.0048690440994329,0,0,0.94043980433,0.2461689278448275,-0.0016230146998109,1,1,40X,1,1
Staphylococcus,SRR21386012,40X,40X,39.0,log,3,2820455,12.9198860054189,5105.184351288772,0.05105184,99.1,99.1,0.0,0.9,0.0,116,1,2761103.4,3,2881849,32.8,2900000,0.9937410344827586,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.0069097026081474,0.0218661606625491,2,0.0218661606625491,0,0.0,0.0,0.0,2820714,39.0,-0.0027630792861277,0.0,315.0,0.0,3.246999999999972e-05,-3.246999999999972e-05,0.0062589655172413,-0.0001227586206896,-0.0009210264287092,24.775,0.9786959765428458,-0.0004605132143546,-0.0149775790174686,0.0,-0.00112400157652,-0.0059930456759529,-0.0149775790174686,193,0.00017576,0.0,-0.0003313793103447,0.0094514204452131,0.0,0.0037450425229128,0,0,0.94040762656,0.2461993412931034,-0.00028100039413,1,1,40X,1,1
Staphylococcus,SRR21386012,40X,40X,39.0,log,4,2820213,12.92804671059466,5095.599562410692,0.050956,99.1,99.1,0.0,0.9,0.0,116,1,2761647.3,3,2880762,32.81,2900000,0.9933662068965518,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.0069097026081474,0.0218661606625491,2,0.0218661606625491,0,0.0,0.0,0.0,2820714,39.0,0.0081607051757597,0.0,-242.0,0.0,-9.58399999999998e-05,9.58399999999998e-05,0.0066337931034482,0.0003748275862068,0.0020401762939399,24.775,0.978981262950128,0.0010200881469699,-0.0068168738417089,0.0,0.0033209328289245,-0.0026721128470284,-0.0068168738417089,-49,7.992000000000415e-05,0.0,-0.0007062068965516,0.0109237844618874,0.0,0.0044449344054446,0,0,0.940502604,0.2461064777586206,0.0006641865657849,1,1,40X,1,1
Staphylococcus,SRR21386012,40X,40X,39.0,log,5,2820174,12.927317208956552,5096.4564886021735,0.05096456,99.1,99.1,0.0,0.9,0.0,116,1,2762184.5,3,2880104,32.81,2900000,0.9931393103448276,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.0069097026081474,0.0218661606625491,2,0.0218661606625491,0,0.0,0.0,0.0,2820714,39.0,-0.0007295016381085,0.0,-39.0,0.0,8.559999999997736e-06,-8.559999999997736e-06,0.0068606896551723,0.0002268965517241,-0.0001459003276217,24.775,0.9791913836474712,-7.295016381085873e-05,-0.0075463754798175,0.0,-0.000270823000071,-0.0029429358470994,-0.0075463754798175,-88,8.848000000000189e-05,0.0,-0.0009331034482757,-0.0088902068138683,0.0,-0.0035917558289956,1,1,0.94049412104,0.246050264137931,-4.513716667850336e-05,1,1,40X,1,1
Bacillus_subtilis,SRR21415604,10X,10X,9.0,log,1,714423,11.075036937139306,7807.218123169184,0.07807218,30.2,30.2,0.0,47.4,22.4,116,3,691662.1,10,4053104,46.31,4200000,0.965024761904762,41321068,7793,2515,,4612,3000,8.0,0.0773545,0.0779854,0.0381011,8.0,3.0,15.0,0.118227,0.077197,4057021,10,715334,941886,9.0,9.0,3.0,10,4057021,8.6,10.0,0.3297991842819015,0,0.0,0.0,0,0.0,0,0.0,0.0181768839747193,0.0,941886,10.0,,,,,,,0.0349752380952379,,,2.7454545454545456,0.1762656037778444,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.27842220164,0.0264943161904761,0.0,5,3,10X,0,1
Bacillus_subtilis,SRR21415604,10X,10X,9.0,log,2,714386,11.051462768987278,7849.712202906109,0.07849712,30.2,30.2,0.0,47.4,22.4,116,3,691670.1,10,4052266,46.31,4200000,0.964825238095238,41321068,7793,2515,,4612,3000,8.0,0.0773545,0.0779854,0.0381011,8.0,3.0,15.0,0.118227,0.077197,4057021,10,715334,941886,9.0,9.0,3.0,10,4057021,8.6,10.0,0.3297991842819015,0,0.0,0.0,0,0.0,0,0.0,0.0181768839747193,0.0,941886,10.0,-0.0235741681520273,0.0,-37.0,0.0,0.0004249399999999,-0.0004249399999999,0.0351747619047619,0.000199523809524,-0.0117870840760136,2.7454545454545456,0.1762929244297081,-0.0058935420380068,-0.0235741681520273,0.0,-0.0094947028798585,-0.0094947028798585,-0.0235741681520273,-37,0.0004249399999999,0.0,-0.000199523809524,,,-0.0094947028798585,0,0,0.27829386976,0.0264888383549783,-0.0031649009599528,5,3,10X,0,1
Bacillus_subtilis,SRR21415604,10X,10X,9.0,log,3,714425,11.053346480195057,7846.308663280738,0.07846308,30.2,30.2,0.0,47.4,22.4,116,3,691918.4,10,4051863,46.31,4200000,0.9647292857142856,41321068,7793,2515,,4612,3000,8.0,0.0773545,0.0779854,0.0381011,8.0,3.0,15.0,0.118227,0.077197,4057021,10,715334,941886,9.0,9.0,3.0,10,4057021,8.6,10.0,0.3297991842819015,0,0.0,0.0,0,0.0,0,0.0,0.0181768839747193,0.0,941886,10.0,0.0018837112077783,0.0,39.0,0.0,-3.403999999999907e-05,3.403999999999907e-05,0.0352707142857143,9.5952380952391e-05,0.0006279037359261,2.7454545454545456,0.176320083793533,0.000313951867963,-0.021690456944249,0.0,0.0007698877212065,-0.0087248151586519,-0.021690456944249,2,0.0003908999999999,0.0,-0.0002954761904764,0.0254578793598057,0.0,0.0102645906010651,0,0,0.2783041498399999,0.026486204025974,0.0001924719303016,5,3,10X,0,1
Bacillus_subtilis,SRR21415604,10X,10X,9.0,log,4,714403,11.051362629778392,7849.892873897903,0.07849893,30.2,30.2,0.0,47.4,22.4,116,3,692117.8,10,4051954,46.32,4200000,0.9647509523809524,41321068,7793,2515,,4612,3000,8.0,0.0773545,0.0779854,0.0381011,8.0,3.0,15.0,0.118227,0.077197,4057021,10,715334,941886,9.0,9.0,3.0,10,4057021,8.6,10.0,0.3297991842819015,0,0.0,0.0,0,0.0,0,0.0,0.0181768839747193,0.0,941886,10.0,-0.0019838504166642,0.0,-22.0,0.0,3.5849999999990056e-05,-3.5849999999990056e-05,0.0352490476190475,-2.166666666680861e-05,-0.000495962604166,2.7454545454545456,0.1763106944672386,-0.000247981302083,-0.0236743073609133,0.0,-0.0008028768333323,-0.0095276919919843,-0.0236743073609133,-20,0.0004267499999999,0.0,-0.0002738095238096,-0.0038675616244425,0.0,-0.0015727645545389,0,0,0.27829332314,0.0264867988744588,-0.0001605753666664,5,3,10X,0,1
Bacillus_subtilis,SRR21415604,10X,10X,9.0,log,5,714416,11.061518313655158,7831.557288252989,0.07831558,29.3,29.3,0.0,48.3,22.4,116,3,692139.1,10,4051900,46.32,4200000,0.9647380952380952,41321068,7793,2515,,4612,3000,8.0,0.0773545,0.0779854,0.0381011,8.0,3.0,15.0,0.118227,0.077197,4057021,10,715334,941886,9.0,9.0,3.0,10,4057021,8.6,10.0,0.3297991842819015,0,0.0,0.0,0,0.0,0,0.0,0.0181768839747193,0.0,941886,10.0,0.010155683876766,-0.8999999999999986,13.0,0.0,-0.0001833499999999,0.0001833499999999,0.0352619047619048,1.2857142857258808e-05,0.0020311367753532,2.663636363636364,0.1763162525441761,-0.0889844316123232,-0.0135186234841473,-0.8999999999999986,-0.2658997707350074,-0.2754274627269918,-0.0135186234841473,-7,0.0002433999999999,-0.8999999999999986,-0.0002866666666668,0.0121395342934302,-0.8999999999999986,-0.265096893901675,0,0,0.27005353506,0.0256971147186147,-0.0443166284558345,5,3,10X,0,1
Bacillus_subtilis,SRR21415604,FULL,142X,142.0,log,1,4131848,11.124971389603866,7717.966050056715,0.07717966,69.8,69.8,0.0,23.3,6.9,116,1,4126050.3,2,4137662,46.15,4200000,0.985157619047619,598343507,7901,2537,,67181,3000,124.0,0.0854316,0.084821,0.03698,120.0,24.0,248.0,0.116059,0.074473,4134739,2,4128923,4128923,149.0,149.0,30.0,2,4134739,279.0,279.0,0.6589525559444529,2,1.0,0.001406618410497,1,0.001406618410497,0,0.0,0.0,0.001406618410497,4128923,149.0,,,,,,,0.0148423809523809,,,23.266666666666666,0.9985946172996688,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.6441285973199999,0.2292133393650793,0.0,5,3,142X,0,0
Bacillus_subtilis,SRR21415604,FULL,142X,142.0,log,2,4131908,11.10854223191016,7747.217969091841,0.07747218,69.0,69.0,0.0,24.1,6.9,116,1,4126153.1,2,4137679,46.14,4200000,0.9851616666666668,598343507,7901,2537,,67181,3000,124.0,0.0854316,0.084821,0.03698,120.0,24.0,248.0,0.116059,0.074473,4134739,2,4128923,4128923,149.0,149.0,30.0,2,4134739,279.0,279.0,0.6589525559444529,2,1.0,0.001406618410497,1,0.001406618410497,0,0.0,0.0,0.001406618410497,4128923,149.0,-0.0164291576937056,-0.7999999999999972,60.0,0.0,0.00029252,-0.00029252,0.0148383333333331,-4.047619047820028e-06,-0.0082145788468528,23.0,0.9986050153709324,-0.2041072894234257,-0.0164291576937056,-0.7999999999999972,-0.2466305718393862,-0.2466305718393862,-0.0164291576937056,60,0.00029252,-0.7999999999999972,4.047619047820028e-06,,,-0.2466305718393862,0,0,0.6365441958,0.2265871833333333,-0.0822101906131287,5,3,142X,0,0
Bacillus_subtilis,SRR21415604,FULL,142X,142.0,log,3,4132075,11.10883038020958,7746.704181313777,0.07746704,68.1,68.1,0.0,25.9,6.0,116,1,4126327.1,2,4137839,46.14,4200000,0.985199761904762,598343507,7901,2537,,67181,3000,124.0,0.0854316,0.084821,0.03698,120.0,24.0,248.0,0.116059,0.074473,4134739,2,4128923,4128923,149.0,149.0,30.0,2,4134739,279.0,279.0,0.6589525559444529,2,1.0,0.001406618410497,1,0.001406618410497,0,0.0,0.0,0.001406618410497,4128923,149.0,0.0002881482994201,-0.9000000000000057,167.0,0.0,-5.1400000000007e-06,5.1400000000007e-06,0.014800238095238,-3.809523809517046e-05,9.60494331400478e-05,22.7,0.998606761015409,-0.1499519752834309,-0.0161410093942855,-1.7000000000000028,-0.2698875222040431,-0.5165180940434293,-0.0161410093942855,227,0.00028738,-1.7000000000000028,4.2142857142990486e-05,0.0167173059931258,-0.1000000000000085,-0.0232569503646569,0,0,0.6282449457599999,0.2236403459523809,-0.0674718805510107,5,3,142X,0,0
Bacillus_subtilis,SRR21415604,FULL,142X,142.0,log,4,4132050,11.107549556049802,7748.988806587152,0.07748989,70.7,70.7,0.0,25.0,4.3,116,1,4126302.1,2,4137814,46.14,4200000,0.9851938095238096,598343507,7901,2537,,67181,3000,124.0,0.0854316,0.084821,0.03698,120.0,24.0,248.0,0.116059,0.074473,4134739,2,4128923,4128923,149.0,149.0,30.0,2,4134739,279.0,279.0,0.6589525559444529,2,1.0,0.001406618410497,1,0.001406618410497,0,0.0,0.0,0.001406618410497,4128923,149.0,-0.0012808241597781,2.6000000000000085,-25.0,0.0,2.285000000000481e-05,-2.285000000000481e-05,0.0148061904761903,5.952380952356506e-06,-0.0003202060399445,23.566666666666663,0.9986067525976874,0.3248398969800288,-0.0174218335540636,0.9000000000000057,0.7794836955741866,0.2629656015307573,-0.0174218335540636,202,0.00031023,0.9000000000000057,3.619047619063398e-05,-0.0015689724591982,3.500000000000014,1.0493712177782295,0,0,0.65221464777,0.2321773411111111,0.1558967391148373,5,3,142X,0,0
Bacillus_subtilis,SRR21415604,FULL,142X,142.0,log,5,4132400,11.108248497291155,7747.7418079676545,0.07747742,71.6,71.6,0.0,23.3,5.2,116,1,4126652.1,2,4138164,46.14,4200000,0.9852771428571429,598343507,7901,2537,,67181,3000,124.0,0.0854316,0.084821,0.03698,120.0,24.0,248.0,0.116059,0.074473,4134739,2,4128923,4128923,149.0,149.0,30.0,2,4134739,279.0,279.0,0.6589525559444529,2,1.0,0.001406618410497,1,0.001406618410497,0,0.0,0.0,0.001406618410497,4128923,149.0,0.0006989412413531,0.8999999999999915,350.0,0.0,-1.2470000000000536e-05,1.2470000000000536e-05,0.0147228571428571,-8.333333333321313e-05,0.0001397882482706,23.866666666666664,0.998606870436534,0.0900698941241344,-0.0167228923127105,1.7999999999999972,0.2702737371632053,0.5332393386939627,-0.0167228923127105,552,0.00029776,1.7999999999999972,0.0001195238095238,0.0019797654011313,-1.700000000000017,-0.5092099584109813,0,0,0.6605261672799999,0.2351528114285714,0.0450456228605342,5,3,142X,0,0
Bacillus_subtilis,SRR21415604,20X,20X,20.0,log,1,4100723,11.068121852582255,7819.659061523071,0.07819659,50.9,50.9,0.0,34.5,14.7,116,1,4069926.3,2,4131993,46.11,4200000,0.9838078571428572,85060133,7880,2528,,9502,3000,17.0,0.0811791,0.0794893,0.0374341,17.0,3.0,35.0,0.115999,0.075406,4136952,3,4100719,4100719,19.0,19.0,4.0,3,4136952,30.33333333333333,20.0,0.922095239375744,0,0.0,0.001193632413429,1,0.001193632413429,0,0.0,0.0075647481527462,0.001193632413429,4100719,20.0,,,,,,,0.0161921428571427,,,16.966666666666665,0.992431983202299,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.46919793569,0.1669193997619047,0.0,3,2,20X,0,0
Bacillus_subtilis,SRR21415604,20X,20X,20.0,log,2,4100767,11.05093332983584,7850.669437786076,0.07850669,52.6,52.6,0.0,33.6,13.8,116,1,4069972.2,2,4132035,46.11,4200000,0.9838178571428572,85060133,7880,2528,,9502,3000,17.0,0.0811791,0.0794893,0.0374341,17.0,3.0,35.0,0.115999,0.075406,4136952,3,4100719,4100719,19.0,19.0,4.0,3,4136952,30.33333333333333,20.0,0.922095239375744,0,0.0,0.001193632413429,1,0.001193632413429,0,0.0,0.0075647481527462,0.001193632413429,4100719,20.0,-0.0171885227464159,1.7000000000000028,44.0,0.0,0.0003101,-0.0003101,0.0161821428571428,-9.99999999995449e-06,-0.0085942613732079,17.533333333333335,0.9924325441501478,0.4207028693133967,-0.0171885227464159,1.7000000000000028,0.5030615709014344,0.5030615709014344,-0.0171885227464159,44,0.0003101,1.7000000000000028,9.99999999995449e-06,,,0.5030615709014344,0,0,0.48470548106,0.1724960642857143,0.1676871903004781,3,2,20X,0,0
Bacillus_subtilis,SRR21415604,20X,20X,20.0,log,3,4100638,11.052430531476938,7847.963194230033,0.07847963,52.6,52.6,0.0,33.6,13.8,116,1,4069834.5,2,4131915,46.11,4200000,0.9837892857142856,85060133,7880,2528,,9502,3000,17.0,0.0811791,0.0794893,0.0374341,17.0,3.0,35.0,0.115999,0.075406,4136952,3,4100719,4100719,19.0,19.0,4.0,3,4136952,30.33333333333333,20.0,0.922095239375744,0,0.0,0.001193632413429,1,0.001193632413429,0,0.0,0.0075647481527462,0.001193632413429,4100719,20.0,0.001497201641099,0.0,-129.0,0.0,-2.70600000000093e-05,2.70600000000093e-05,0.0162107142857144,2.857142857159989e-05,0.0004990672136996,17.533333333333335,0.9924301462081998,0.0002495336068498,-0.0156913211053169,1.7000000000000028,0.0006071497992967,0.5036687207007312,-0.0156913211053169,-85,0.0002830399999999,1.7000000000000028,-1.85714285716454e-05,0.0186857243875149,-1.7000000000000028,-0.5024544211021377,1,1,0.48471971462,0.1724910547619047,0.0001517874498241,3,2,20X,0,0
