Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov
Enterococcus,SRR13957676,40X,40X,40.0,log,4,3004486,11.57092722012672,6964.778228567056,0.06964778,87.1,85.3,1.7,10.3,2.6,116,1,3004486.0,1,3004486,37.33,3500000,0.8584245714285714,142169832,21299,3366,,8939,3000,41.0,0.0709362,0.0723797,0.0262499,42.0,8.0,85.0,0.115961,0.068979,3004074,1,3004074,3004074,48.0,48.0,10.0,1,3004074,48.0,48.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3004074,48.0
Enterococcus,SRR13957676,40X,40X,40.0,log,5,3004501,11.570816851717936,6964.954783023178,0.06964955,86.2,84.5,1.7,10.3,3.4,116,1,3004501.0,1,3004501,37.33,3500000,0.8584288571428571,142169832,21299,3366,,8939,3000,41.0,0.0709362,0.0723797,0.0262499,42.0,8.0,85.0,0.115961,0.068979,3004074,1,3004074,3004074,48.0,48.0,10.0,1,3004074,48.0,48.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3004074,48.0
Enterococcus,SRR13957676,FULL,211X,211.0,log,1,3004379,11.559688418894837,6982.825161768506,0.06982825,87.1,85.3,1.7,11.2,1.7,116,1,3004379.0,1,3004379,37.32,3500000,0.858394,741363662,20949,3320,,46934,3000,213.0,0.0765978,0.0777151,0.0264738,222.0,44.0,409.0,0.116366,0.06935,3002722,1,3002722,3002722,249.0,249.0,50.0,1,3002722,249.0,249.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3002722,249.0
Enterococcus,SRR13957676,FULL,211X,211.0,log,2,3004813,11.54424746506949,7007.695752474106,0.07007696,87.1,84.5,2.6,10.3,2.6,116,1,3004813.0,1,3004813,37.32,3500000,0.858518,741363662,20949,3320,,46934,3000,213.0,0.0765978,0.0777151,0.0264738,222.0,44.0,409.0,0.116366,0.06935,3002722,1,3002722,3002722,249.0,249.0,50.0,1,3002722,249.0,249.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3002722,249.0
Enterococcus,SRR13957676,FULL,211X,211.0,log,3,3004425,11.538877646199886,7016.365353221355,0.07016366,86.2,83.6,2.6,10.3,3.4,116,1,3004425.0,1,3004425,37.32,3500000,0.8584071428571428,741363662,20949,3320,,46934,3000,213.0,0.0765978,0.0777151,0.0264738,222.0,44.0,409.0,0.116366,0.06935,3002722,1,3002722,3002722,249.0,249.0,50.0,1,3002722,249.0,249.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3002722,249.0
Enterococcus,SRR13957676,FULL,211X,211.0,log,4,3004667,11.5448548520836,7006.715968762278,0.07006716,86.2,83.6,2.6,11.2,2.6,116,1,3004667.0,1,3004667,37.32,3500000,0.8584762857142857,741363662,20949,3320,,46934,3000,213.0,0.0765978,0.0777151,0.0264738,222.0,44.0,409.0,0.116366,0.06935,3002722,1,3002722,3002722,249.0,249.0,50.0,1,3002722,249.0,249.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3002722,249.0
Enterococcus,SRR13957676,FULL,211X,211.0,log,5,3004431,11.540130010200848,7014.343651963698,0.07014343,85.3,82.8,2.6,12.1,2.6,116,1,3004431.0,1,3004431,37.32,3500000,0.8584088571428572,741363662,20949,3320,,46934,3000,213.0,0.0765978,0.0777151,0.0264738,222.0,44.0,409.0,0.116366,0.06935,3002722,1,3002722,3002722,249.0,249.0,50.0,1,3002722,249.0,249.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3002722,249.0
Enterococcus,SRR29819308,40X,40X,40.0,log,1,2556875,13.610391656693164,4354.72585005133,0.04354726,95.7,94.8,0.9,4.3,0.0,116,1,2423108.8,2,2707373,38.43,3500000,0.7735351428571429,142362615,21735,4709,,7178,5000,43.0,0.0582408,0.0601024,0.0166361,46.0,9.0,89.0,0.078838,0.043072,2706693,2,2556197,2556197,52.0,52.0,10.0,2,2706693,47.5,47.5,0.16375104406425312,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556197,53.0
Enterococcus,SRR29819308,40X,40X,40.0,log,2,2556313,13.584696728214356,4380.5669402740095,0.04380567,95.7,94.8,0.9,4.3,0.0,116,1,2422548.7,2,2706813,38.41,3500000,0.7733751428571428,142362615,21735,4709,,7178,5000,43.0,0.0582408,0.0601024,0.0166361,46.0,9.0,89.0,0.078838,0.043072,2706693,2,2556197,2556197,52.0,52.0,10.0,2,2706693,47.5,47.5,0.16375104406425312,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556197,53.0
Enterococcus,SRR29819308,40X,40X,40.0,log,3,2556311,13.607036059689271,4358.092144012091,0.04358092,96.6,95.7,0.9,3.4,0.0,116,1,2422548.3,2,2706809,38.41,3500000,0.773374,142362615,21735,4709,,7178,5000,43.0,0.0582408,0.0601024,0.0166361,46.0,9.0,89.0,0.078838,0.043072,2706693,2,2556197,2556197,52.0,52.0,10.0,2,2706693,47.5,47.5,0.16375104406425312,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556197,53.0
Enterococcus,SRR29819308,40X,40X,40.0,log,4,2556301,13.607456613328775,4357.670093241629,0.0435767,95.7,94.8,0.9,4.3,0.0,116,1,2422536.8,2,2706801,38.41,3500000,0.7733717142857143,142362615,21735,4709,,7178,5000,43.0,0.0582408,0.0601024,0.0166361,46.0,9.0,89.0,0.078838,0.043072,2706693,2,2556197,2556197,52.0,52.0,10.0,2,2706693,47.5,47.5,0.16375104406425312,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556197,53.0
Enterococcus,SRR29819308,40X,40X,40.0,log,5,2556301,13.607731689397166,4357.394179108439,0.04357394,95.7,94.8,0.9,4.3,0.0,116,1,2422538.4,2,2706799,38.41,3500000,0.7733711428571428,142362615,21735,4709,,7178,5000,43.0,0.0582408,0.0601024,0.0166361,46.0,9.0,89.0,0.078838,0.043072,2706693,2,2556197,2556197,52.0,52.0,10.0,2,2706693,47.5,47.5,0.16375104406425312,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556197,53.0
Enterococcus,SRR29819308,20X,20X,20.0,log,1,2556335,13.559805444022643,4405.746003130481,0.04405746,94.0,93.1,0.9,4.3,1.7,116,1,2422573.7,2,2706831,38.42,3500000,0.7733802857142857,71242500,21732,4729,,3609,5000,21.0,0.0555368,0.0583952,0.0169062,23.0,5.0,45.0,0.075978,0.043593,2706613,2,2556123,2556123,25.0,25.0,5.0,2,2706613,25.5,25.5,0.0277296776935901,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556123,26.0
Enterococcus,SRR29819308,20X,20X,20.0,log,2,2556806,13.553921573007129,4411.71899869446,0.04411719,94.8,94.0,0.9,4.3,0.9,116,1,2423041.8,2,2707302,38.43,3500000,0.7735148571428572,71242500,21732,4729,,3609,5000,21.0,0.0555368,0.0583952,0.0169062,23.0,5.0,45.0,0.075978,0.043593,2706613,2,2556123,2556123,25.0,25.0,5.0,2,2706613,25.5,25.5,0.0277296776935901,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556123,26.0
Enterococcus,SRR29819308,20X,20X,20.0,log,3,2556254,13.535210875388875,4430.766906349071,0.04430767,94.8,94.0,0.9,4.3,0.9,116,1,2422493.2,2,2706750,38.42,3500000,0.7733571428571429,71242500,21732,4729,,3609,5000,21.0,0.0555368,0.0583952,0.0169062,23.0,5.0,45.0,0.075978,0.043593,2706613,2,2556123,2556123,25.0,25.0,5.0,2,2706613,25.5,25.5,0.0277296776935901,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556123,26.0
Enterococcus,SRR29819308,20X,20X,20.0,log,4,2556805,13.555933190540165,4409.675881219772,0.04409676,94.8,94.0,0.9,4.3,0.9,116,1,2423040.8,2,2707301,38.43,3500000,0.7735145714285714,71242500,21732,4729,,3609,5000,21.0,0.0555368,0.0583952,0.0169062,23.0,5.0,45.0,0.075978,0.043593,2706613,2,2556123,2556123,25.0,25.0,5.0,2,2706613,25.5,25.5,0.0277296776935901,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556123,26.0
Enterococcus,SRR29819308,20X,20X,20.0,log,5,2556537,13.535751967909595,4430.215003309405,0.04430215,94.8,94.0,0.9,4.3,0.9,116,1,2422774.5,2,2707033,38.42,3500000,0.773438,71242500,21732,4729,,3609,5000,21.0,0.0555368,0.0583952,0.0169062,23.0,5.0,45.0,0.075978,0.043593,2706613,2,2556123,2556123,25.0,25.0,5.0,2,2706613,25.5,25.5,0.0277296776935901,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2556123,26.0
Enterococcus,SRR29819308,10X,10X,10.0,log,1,2556119,13.528519449962054,4437.599398912706,0.04437599,91.4,90.5,0.9,7.8,0.9,116,1,2422370.0,2,2706601,38.42,3500000,0.7733145714285714,35072932,22540,4755,,1737,5000,10.0,0.0507321,0.0531532,0.0170408,11.0,3.0,19.0,0.0746,0.044005,2706466,2,2555982,2555982,12.0,12.0,3.0,2,2706466,12.5,12.5,0.0565685424949238,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555982,13.0
Enterococcus,SRR29819308,10X,10X,10.0,log,2,2555950,13.515735324091184,4450.680743215637,0.04450681,92.2,91.4,0.9,6.9,0.9,116,1,2422202.1,2,2706432,38.42,3500000,0.7732662857142857,35072932,22540,4755,,1737,5000,10.0,0.0507321,0.0531532,0.0170408,11.0,3.0,19.0,0.0746,0.044005,2706466,2,2555982,2555982,12.0,12.0,3.0,2,2706466,12.5,12.5,0.0565685424949238,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555982,13.0
Enterococcus,SRR29819308,10X,10X,10.0,log,3,2556049,13.52269635464144,4443.552582544944,0.04443553,92.2,91.4,0.9,6.9,0.9,116,1,2422301.3,2,2706530,38.42,3500000,0.7732942857142857,35072932,22540,4755,,1737,5000,10.0,0.0507321,0.0531532,0.0170408,11.0,3.0,19.0,0.0746,0.044005,2706466,2,2555982,2555982,12.0,12.0,3.0,2,2706466,12.5,12.5,0.0565685424949238,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555982,13.0
Enterococcus,SRR29819308,10X,10X,10.0,log,4,2556157,13.518719349213743,4447.624519744866,0.04447624,92.2,91.4,0.9,6.9,0.9,116,1,2422408.6,2,2706638,38.42,3500000,0.7733251428571428,35072932,22540,4755,,1737,5000,10.0,0.0507321,0.0531532,0.0170408,11.0,3.0,19.0,0.0746,0.044005,2706466,2,2555982,2555982,12.0,12.0,3.0,2,2706466,12.5,12.5,0.0565685424949238,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555982,13.0
Enterococcus,SRR29819308,10X,10X,10.0,log,5,2555899,13.5158016785443,4450.6121345687625,0.04450613,92.2,91.4,0.9,6.9,0.9,116,1,2422153.0,2,2706379,38.42,3500000,0.7732511428571428,35072932,22540,4755,,1737,5000,10.0,0.0507321,0.0531532,0.0170408,11.0,3.0,19.0,0.0746,0.044005,2706466,2,2555982,2555982,12.0,12.0,3.0,2,2706466,12.5,12.5,0.0565685424949238,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555982,13.0
Enterococcus,SRR29819308,FULL,120X,120.0,log,1,2556298,13.61133519989448,4353.779797845374,0.0435378,95.7,94.8,0.9,4.3,0.0,116,1,2422409.2,2,2706957,38.42,3500000,0.7734162857142857,423368585,21296,4648,,21523,5000,130.0,0.0630626,0.0643323,0.0166523,136.0,27.0,269.0,0.078476,0.043239,2706429,2,2555950,2555950,157.0,157.0,31.0,2,2706429,143.5,143.5,0.1527547750298465,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555950,159.0
Enterococcus,SRR29819308,FULL,120X,120.0,log,2,2557013,13.599014475609978,4366.149039693828,0.04366149,96.6,95.7,0.9,3.4,0.0,116,1,2423243.6,2,2707514,38.42,3500000,0.7735754285714286,423368585,21296,4648,,21523,5000,130.0,0.0630626,0.0643323,0.0166523,136.0,27.0,269.0,0.078476,0.043239,2706429,2,2555950,2555950,157.0,157.0,31.0,2,2706429,143.5,143.5,0.1527547750298465,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555950,159.0
Enterococcus,SRR29819308,FULL,120X,120.0,log,3,2556316,13.578305836746908,4387.0183036962735,0.04387018,94.8,94.0,0.9,5.2,0.0,116,1,2422550.9,2,2706817,38.41,3500000,0.7733762857142857,423368585,21296,4648,,21523,5000,130.0,0.0630626,0.0643323,0.0166523,136.0,27.0,269.0,0.078476,0.043239,2706429,2,2555950,2555950,157.0,157.0,31.0,2,2706429,143.5,143.5,0.1527547750298465,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555950,159.0
Enterococcus,SRR29819308,FULL,120X,120.0,log,4,2556926,13.604236728627912,4360.901910604341,0.04360902,94.0,93.1,0.9,5.2,0.9,116,1,2423158.7,2,2707425,38.43,3500000,0.77355,423368585,21296,4648,,21523,5000,130.0,0.0630626,0.0643323,0.0166523,136.0,27.0,269.0,0.078476,0.043239,2706429,2,2555950,2555950,157.0,157.0,31.0,2,2706429,143.5,143.5,0.1527547750298465,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555950,159.0
Enterococcus,SRR29819308,FULL,120X,120.0,log,5,2556339,13.583262392552236,4382.013916425718,0.04382014,96.6,95.7,0.9,3.4,0.0,116,1,2422574.6,2,2706839,38.41,3500000,0.7733825714285715,423368585,21296,4648,,21523,5000,130.0,0.0630626,0.0643323,0.0166523,136.0,27.0,269.0,0.078476,0.043239,2706429,2,2555950,2555950,157.0,157.0,31.0,2,2706429,143.5,143.5,0.1527547750298465,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2555950,159.0
Bacillus_subtilis,SRR19843308,10X,10X,9.0,log,1,560889,13.407457241479758,4563.039786882392,0.0456304,60.3,60.3,0.0,31.9,7.8,116,3,625203.2,9,3718249,41.77,4200000,0.885297380952381,41773868,8192,2457,,5802,2000,9.0,0.0520445,0.0512977,0.0185544,10.0,3.0,19.0,0.074393,0.04354,3727059,10,561622,1001417,10.0,10.0,3.0,10,3727059,10.4,10.0,0.297921795862109,0,0.0,0.0011075757051337261,1,0.0006372316617472382,1,0.0011075757051337261,0.0011075757051337261,0.0017448073668809643,1001417,12.0
Bacillus_subtilis,SRR19843308,10X,10X,9.0,log,2,560846,13.35020496379564,4623.591735405998,0.04623592,56.0,56.0,0.0,35.3,8.6,116,3,625372.5,9,3718361,41.77,4200000,0.8853240476190476,41773868,8192,2457,,5802,2000,9.0,0.0520445,0.0512977,0.0185544,10.0,3.0,19.0,0.074393,0.04354,3727059,10,561622,1001417,10.0,10.0,3.0,10,3727059,10.4,10.0,0.297921795862109,0,0.0,0.0011075757051337261,1,0.0006372316617472382,1,0.0011075757051337261,0.0011075757051337261,0.0017448073668809643,1001417,12.0
Bacillus_subtilis,SRR19843308,10X,10X,9.0,log,3,560880,13.34546314380076,4628.642759394754,0.04628643,56.9,56.9,0.0,34.5,8.6,116,3,625191.8,9,3717666,41.77,4200000,0.8851585714285715,41773868,8192,2457,,5802,2000,9.0,0.0520445,0.0512977,0.0185544,10.0,3.0,19.0,0.074393,0.04354,3727059,10,561622,1001417,10.0,10.0,3.0,10,3727059,10.4,10.0,0.297921795862109,0,0.0,0.0011075757051337261,1,0.0006372316617472382,1,0.0011075757051337261,0.0011075757051337261,0.0017448073668809643,1001417,12.0
Bacillus_subtilis,SRR19843308,10X,10X,9.0,log,4,560834,13.348332401260176,4625.586201547031,0.04625586,56.0,56.0,0.0,35.3,8.6,116,3,625249.1,9,3718052,41.77,4200000,0.8852504761904761,41773868,8192,2457,,5802,2000,9.0,0.0520445,0.0512977,0.0185544,10.0,3.0,19.0,0.074393,0.04354,3727059,10,561622,1001417,10.0,10.0,3.0,10,3727059,10.4,10.0,0.297921795862109,0,0.0,0.0011075757051337261,1,0.0006372316617472382,1,0.0011075757051337261,0.0011075757051337261,0.0017448073668809643,1001417,12.0
Bacillus_subtilis,SRR19843308,10X,10X,9.0,log,5,560872,13.347057567434922,4626.943570814143,0.04626944,56.0,56.0,0.0,35.3,8.6,116,3,625270.7,9,3718157,41.77,4200000,0.8852754761904762,41773868,8192,2457,,5802,2000,9.0,0.0520445,0.0512977,0.0185544,10.0,3.0,19.0,0.074393,0.04354,3727059,10,561622,1001417,10.0,10.0,3.0,10,3727059,10.4,10.0,0.297921795862109,0,0.0,0.0011075757051337261,1,0.0006372316617472382,1,0.0011075757051337261,0.0011075757051337261,0.0017448073668809643,1001417,12.0
Bacillus_subtilis,SRR19843308,20X,20X,19.0,log,1,2634813,13.451216432392272,4517.294331916017,0.04517294,62.9,62.9,0.0,31.9,5.2,116,1,2182751.1,2,3724742,41.79,4200000,0.8868433333333333,83231227,8161,2488,,11601,2000,19.0,0.0538239,0.0564511,0.0184438,20.0,4.0,42.0,0.076765,0.043292,3727691,2,2636841,2636841,21.0,21.0,4.0,2,3727691,22.5,22.5,0.09428090415820632,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2636841,21.0
Bacillus_subtilis,SRR19843308,20X,20X,19.0,log,2,2634440,13.41369483209908,4556.49122518641,0.04556491,62.1,62.1,0.0,32.8,5.2,116,1,2182442.0,2,3724313,41.79,4200000,0.8867411904761905,83231227,8161,2488,,11601,2000,19.0,0.0538239,0.0564511,0.0184438,20.0,4.0,42.0,0.076765,0.043292,3727691,2,2636841,2636841,21.0,21.0,4.0,2,3727691,22.5,22.5,0.09428090415820632,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2636841,21.0
Bacillus_subtilis,SRR19843308,20X,20X,19.0,log,3,2635055,13.417095037340726,4552.924665497277,0.04552925,64.7,64.7,0.0,31.0,4.3,116,1,2182951.6,2,3725085,41.79,4200000,0.886925,83231227,8161,2488,,11601,2000,19.0,0.0538239,0.0564511,0.0184438,20.0,4.0,42.0,0.076765,0.043292,3727691,2,2636841,2636841,21.0,21.0,4.0,2,3727691,22.5,22.5,0.09428090415820632,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2636841,21.0
Bacillus_subtilis,SRR19843308,20X,20X,19.0,log,4,2635066,13.401687665052307,4569.1055122030375,0.04569106,63.8,63.8,0.0,32.8,3.4,116,1,2182960.7,2,3725110,41.79,4200000,0.8869309523809524,83231227,8161,2488,,11601,2000,19.0,0.0538239,0.0564511,0.0184438,20.0,4.0,42.0,0.076765,0.043292,3727691,2,2636841,2636841,21.0,21.0,4.0,2,3727691,22.5,22.5,0.09428090415820632,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2636841,21.0
Bacillus_subtilis,SRR19843308,20X,20X,19.0,log,5,2634988,13.39954101143983,4571.364852184378,0.04571365,62.9,62.9,0.0,32.8,4.3,116,1,2182896.2,2,3724897,41.79,4200000,0.8868802380952381,83231227,8161,2488,,11601,2000,19.0,0.0538239,0.0564511,0.0184438,20.0,4.0,42.0,0.076765,0.043292,3727691,2,2636841,2636841,21.0,21.0,4.0,2,3727691,22.5,22.5,0.09428090415820632,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2636841,21.0
Bacillus_subtilis,SRR19843308,40X,40X,40.0,log,1,3731052,13.545007042526374,4420.783834992265,0.04420784,62.1,62.1,0.0,32.8,5.2,116,1,3724823.9,2,3737301,41.83,4200000,0.8898335714285714,168403910,8161,2510,,18286,3000,36.0,0.056192,0.058773,0.0183513,37.0,7.0,78.0,0.07463,0.043022,3739976,2,3733725,3733725,44.0,44.0,9.0,2,3739976,61.5,61.5,0.4024184933581978,2,1.0,0.0016714010999001063,0,0.0,0,0.0,0.0,0.0016714010999001063,3733725,44.0
Bacillus_subtilis,SRR19843308,40X,40X,40.0,log,2,3730854,13.517323230090472,4449.053904348655,0.04449054,62.9,62.9,0.0,31.9,5.2,116,1,3724772.9,2,3736955,41.82,4200000,0.8897511904761904,168403910,8161,2510,,18286,3000,36.0,0.056192,0.058773,0.0183513,37.0,7.0,78.0,0.07463,0.043022,3739976,2,3733725,3733725,44.0,44.0,9.0,2,3739976,61.5,61.5,0.4024184933581978,2,1.0,0.0016714010999001063,0,0.0,0,0.0,0.0,0.0016714010999001063,3733725,44.0
Bacillus_subtilis,SRR19843308,40X,40X,40.0,log,3,3730901,13.515091348242594,4451.341022631596,0.04451341,62.9,62.9,0.0,32.8,4.3,116,1,3724825.9,2,3736996,41.82,4200000,0.8897609523809524,168403910,8161,2510,,18286,3000,36.0,0.056192,0.058773,0.0183513,37.0,7.0,78.0,0.07463,0.043022,3739976,2,3733725,3733725,44.0,44.0,9.0,2,3739976,61.5,61.5,0.4024184933581978,2,1.0,0.0016714010999001063,0,0.0,0,0.0,0.0,0.0016714010999001063,3733725,44.0
Bacillus_subtilis,SRR19843308,40X,40X,40.0,log,4,3730879,13.51384172212632,4452.622356798512,0.04452622,62.1,62.1,0.0,32.8,5.2,116,1,3724804.9,2,3736973,41.82,4200000,0.8897554761904762,168403910,8161,2510,,18286,3000,36.0,0.056192,0.058773,0.0183513,37.0,7.0,78.0,0.07463,0.043022,3739976,2,3733725,3733725,44.0,44.0,9.0,2,3739976,61.5,61.5,0.4024184933581978,2,1.0,0.0016714010999001063,0,0.0,0,0.0,0.0,0.0016714010999001063,3733725,44.0
Bacillus_subtilis,SRR19843308,40X,40X,40.0,log,5,3730732,13.51370517275917,4452.762643737912,0.04452762,63.8,63.8,0.0,30.2,6.0,116,1,3724655.9,2,3736828,41.82,4200000,0.8897209523809524,168403910,8161,2510,,18286,3000,36.0,0.056192,0.058773,0.0183513,37.0,7.0,78.0,0.07463,0.043022,3739976,2,3733725,3733725,44.0,44.0,9.0,2,3739976,61.5,61.5,0.4024184933581978,2,1.0,0.0016714010999001063,0,0.0,0,0.0,0.0,0.0016714010999001063,3733725,44.0
Bacillus_subtilis,SRR19843308,FULL,472X,472.0,log,1,3730593,13.5152542846229,4451.173754361488,0.04451174,68.1,68.1,0.0,27.6,4.3,116,1,3724624.2,2,3736581,41.84,4200000,0.8896621428571428,1983757054,8174,2507,,214992,3000,437.0,0.0637806,0.0643497,0.0184222,444.0,89.0,917.0,0.080927,0.043211,3737470,2,3731148,3731148,528.0,528.0,106.0,2,3737470,812.5,812.5,0.49519231814787146,2,1.0,0.0016915185941291837,1,0.0016915185941291837,0,0.0,0.0,0.0016915185941291837,3731148,528.0
Bacillus_subtilis,SRR19843308,FULL,472X,472.0,log,2,3730588,13.475877108994505,4491.716361194432,0.04491716,66.4,66.4,0.0,26.7,6.9,116,1,3724963.0,2,3736230,41.83,4200000,0.8895785714285714,1983757054,8174,2507,,214992,3000,437.0,0.0637806,0.0643497,0.0184222,444.0,89.0,917.0,0.080927,0.043211,3737470,2,3731148,3731148,528.0,528.0,106.0,2,3737470,812.5,812.5,0.49519231814787146,2,1.0,0.0016915185941291837,1,0.0016915185941291837,0,0.0,0.0,0.0016915185941291837,3731148,528.0
Bacillus_subtilis,SRR19843308,FULL,472X,472.0,log,3,3730508,13.470646545302047,4497.128927278144,0.04497129,65.5,65.5,0.0,26.7,7.8,116,1,3725174.3,2,3735857,41.82,4200000,0.8894897619047619,1983757054,8174,2507,,214992,3000,437.0,0.0637806,0.0643497,0.0184222,444.0,89.0,917.0,0.080927,0.043211,3737470,2,3731148,3731148,528.0,528.0,106.0,2,3737470,812.5,812.5,0.49519231814787146,2,1.0,0.0016915185941291837,1,0.0016915185941291837,0,0.0,0.0,0.0016915185941291837,3731148,528.0
Bacillus_subtilis,SRR19843308,FULL,472X,472.0,log,4,3730586,13.470043980961252,4497.753095972492,0.04497753,67.2,67.2,0.0,27.6,5.2,116,1,3725764.5,2,3735420,41.82,4200000,0.8893857142857143,1983757054,8174,2507,,214992,3000,437.0,0.0637806,0.0643497,0.0184222,444.0,89.0,917.0,0.080927,0.043211,3737470,2,3731148,3731148,528.0,528.0,106.0,2,3737470,812.5,812.5,0.49519231814787146,2,1.0,0.0016915185941291837,1,0.0016915185941291837,0,0.0,0.0,0.0016915185941291837,3731148,528.0
Bacillus_subtilis,SRR19843308,FULL,472X,472.0,log,5,3730560,13.469387435513534,4498.433144221618,0.04498433,58.6,58.6,0.0,34.5,6.9,116,1,3726378.4,2,3734751,41.82,4200000,0.8892264285714285,1983757054,8174,2507,,214992,3000,437.0,0.0637806,0.0643497,0.0184222,444.0,89.0,917.0,0.080927,0.043211,3737470,2,3731148,3731148,528.0,528.0,106.0,2,3737470,812.5,812.5,0.49519231814787146,2,1.0,0.0016915185941291837,1,0.0016915185941291837,0,0.0,0.0,0.0016915185941291837,3731148,528.0
Bacillus_subtilis,SRR21362396,10X,10X,10.0,log,1,676319,13.289724711542544,4688.430999074823,0.04688431,83.6,83.6,0.0,12.9,3.4,116,3,747187.2,10,4094893,46.18,4200000,0.9749745238095238,42179158,7878,2548,,4749,3000,9.0,0.055122,0.0563355,0.0204991,8.0,3.0,15.0,0.077971,0.045462,4097750,10,676685,1227505,10.0,10.0,3.0,10,4097750,9.0,9.5,0.23424278964210218,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1227505,11.0
Bacillus_subtilis,SRR21362396,10X,10X,10.0,log,2,676335,13.282406540405969,4696.338129989151,0.04696338,82.8,82.8,0.0,13.8,3.4,116,3,747182.2,10,4094853,46.18,4200000,0.974965,42179158,7878,2548,,4749,3000,9.0,0.055122,0.0563355,0.0204991,8.0,3.0,15.0,0.077971,0.045462,4097750,10,676685,1227505,10.0,10.0,3.0,10,4097750,9.0,9.5,0.23424278964210218,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1227505,11.0
Bacillus_subtilis,SRR21362396,10X,10X,10.0,log,3,676189,13.281772207320298,4697.024063277883,0.04697024,83.6,83.6,0.0,12.9,3.4,116,3,747108.0,10,4094580,46.18,4200000,0.9749,42179158,7878,2548,,4749,3000,9.0,0.055122,0.0563355,0.0204991,8.0,3.0,15.0,0.077971,0.045462,4097750,10,676685,1227505,10.0,10.0,3.0,10,4097750,9.0,9.5,0.23424278964210218,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1227505,11.0
Bacillus_subtilis,SRR21362396,10X,10X,10.0,log,4,676330,13.28244630489527,4696.29558751705,0.04696295,82.8,82.8,0.0,13.8,3.4,116,3,747126.2,10,4094359,46.18,4200000,0.974847380952381,42179158,7878,2548,,4749,3000,9.0,0.055122,0.0563355,0.0204991,8.0,3.0,15.0,0.077971,0.045462,4097750,10,676685,1227505,10.0,10.0,3.0,10,4097750,9.0,9.5,0.23424278964210218,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1227505,11.0
