Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov,delta_qv,delta_busco_complete,delta_n50,delta_num_contigs,delta_error_rate,delta_error_improvement,assembly_error,delta_assembly_error,qv_improvement_rate,busco_per_contig,n50_fraction,cost_benefit_ratio,delta_qv_cumsum,delta_busco_complete_cumsum,score_improvement,gain_cumulative,qv_from_r1,n50_from_r1,error_rate_from_r1,busco_complete_from_r1,assembly_frac_from_r1,delta_qv_trend,delta_busco_complete_trend,score_improvement_trend,is_plateau,plateau_streak,completeness_score,assembly_quality,polishing_effectiveness
Staphylococcus,SRR21386010,10X,10X,10.0,log,1,2828642,10.87214895244282,8180.599062435755,0.08180599,49.1,49.1,0.0,31.0,19.8,116,1,2808228.2,2,2849357,32.79,2900000,0.9825368965517242,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.0072959849896677,1,0.0072959849896677,0,0.0,0.0,0.0,2818926,10.0,,,,,,,0.01746310344827584,,,16.366666666666667,0.9927295903147305,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.45083325891,0.16080853873563217,0.0
Staphylococcus,SRR21386010,10X,10X,10.0,log,2,2828665,10.67582910391772,8558.883408916869,0.08558883,49.1,49.1,0.0,30.2,20.7,116,1,2808253.1,2,2849378,32.8,2900000,0.9825441379310343,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.0072959849896677,1,0.0072959849896677,0,0.0,0.0,0.0,2818926,10.0,-0.19631984852509987,0.0,23.0,0.0,0.0037828400000000095,-0.0037828400000000095,0.017455862068965655,-7.241379310185536e-06,-0.09815992426254994,16.366666666666667,0.9927303458051737,-0.04907996213127497,-0.19631984852509987,0.0,-0.07928523154797097,-0.07928523154797097,-0.19631984852509987,23,0.0037828400000000095,0.0,7.241379310185536e-06,,,-0.07928523154797097,0,0,0.44897588447,0.16080972390804593,-0.026428410515990323
Staphylococcus,SRR21386010,10X,10X,10.0,log,3,2828703,10.721888413608786,8468.590697763664,0.08468591,48.3,48.3,0.0,31.0,20.7,116,1,2808291.1,2,2849416,32.79,2900000,0.9825572413793104,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.0072959849896677,1,0.0072959849896677,0,0.0,0.0,0.0,2818926,10.0,0.04605930969106531,-0.8000000000000043,38.0,0.0,-0.0009029200000000015,0.0009029200000000015,0.017442758620689558,-1.3103448276097218e-05,0.015353103230355103,16.099999999999998,0.9927304427537282,-0.1256567817181565,-0.15026053883403456,-0.8000000000000043,-0.22139700246840274,-0.30068223401637373,-0.15026053883403456,61,0.002879920000000008,-0.8000000000000043,2.0344827586282754e-05,0.24237915821616518,-0.8000000000000043,-0.14211177092043176,0,0,0.44209670546999996,0.15819171586206895,-0.055349250617100686
Staphylococcus,SRR21386010,10X,10X,10.0,log,4,2828718,10.673309989026942,8563.848262105215,0.08563849,49.1,49.1,0.0,31.0,19.8,116,1,2808306.1,2,2849431,32.8,2900000,0.9825624137931036,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.0072959849896677,1,0.0072959849896677,0,0.0,0.0,0.0,2818926,10.0,-0.04857842458184436,0.8000000000000043,15.0,0.0,0.0009525799999999945,-0.0009525799999999945,0.017437586206896394,-5.172413793164132e-06,-0.01214460614546109,16.366666666666667,0.9927304810221826,0.09392769692726999,-0.19883896341587892,0.0,0.2203775969258842,-0.08030463709048949,-0.19883896341587892,76,0.0038325000000000026,0.0,2.5517241379446887e-05,-0.09463773427290967,1.6000000000000085,0.441774599394287,0,0,0.44895150141,0.16081271505747127,0.04407551938517684
Staphylococcus,SRR21386010,10X,10X,10.0,log,5,2828859,10.718725919038205,8474.759447960882,0.0847476,47.4,47.4,0.0,31.9,20.7,116,1,2808447.1,2,2849572,32.79,2900000,0.9826110344827588,29772551,21747,5263,,1457,5000,8.0,0.0611066,0.0654372,0.0249615,9.0,3.0,17.0,0.116313,0.080737,2839644,2,2818926,2818926,10.0,10.0,3.0,2,2839644,17.5,17.5,0.6060915267313265,2,1.0,0.0072959849896677,1,0.0072959849896677,0,0.0,0.0,0.0,2818926,10.0,0.04541593001126287,-1.7000000000000028,141.0,0.0,-0.0008908899999999914,0.0008908899999999914,0.01738896551724123,-4.862068965516553e-05,0.009083186002252575,15.799999999999999,0.9927308407259614,-0.16545840699887399,-0.15342303340461605,-1.7000000000000028,-0.49166031206446115,-0.5719649491549507,-0.15342303340461605,217,0.002941610000000011,-1.7000000000000028,7.413793103461241e-05,0.09399435459310723,-2.500000000000007,-0.7120379089903454,0,0,0.4338296376,0.15525254344827585,-0.08194338534407686
Staphylococcus,SRR21386010,20X,20X,19.0,log,1,2820101,10.944189462135006,8046.019330301849,0.08046019,93.1,93.1,0.0,5.2,1.7,116,1,2799678.4,2,2840826,32.8,2900000,0.9795951724137932,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.0072999386006225,1,0.0072999386006225,0,0.0,0.0,0.0,2818068,19.0,,,,,,,0.020404827586206764,,,31.03333333333333,0.9927042371816376,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.8560915631099999,0.3040010351724138,0.0
Staphylococcus,SRR21386010,20X,20X,19.0,log,2,2821092,10.90509761728678,8118.77028534198,0.0811877,93.1,93.1,0.0,5.2,1.7,116,1,2800669.3,2,2841817,32.81,2900000,0.979936896551724,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.0072999386006225,1,0.0072999386006225,0,0.0,0.0,0.0,2818068,19.0,-0.03909184484822603,0.0,991.0,0.0,0.0007275100000000007,-0.0007275100000000007,0.020063103448276,-0.0003417241379307656,-0.019545922424113016,31.03333333333333,0.9927067813631978,-0.009772961212056508,-0.03909184484822603,0.0,-0.015816412353083488,-0.015816412353083488,-0.03909184484822603,991,0.0007275100000000007,0.0,0.0003417241379307656,,,-0.015816412353083488,0,0,0.8554142512999999,0.3041070835632183,-0.005272137451027829
Staphylococcus,SRR21386010,20X,20X,19.0,log,3,2820336,10.891652746527116,8143.942822703779,0.08143943,92.2,92.2,0.0,5.2,2.6,116,1,2799913.4,2,2841061,32.8,2900000,0.9796762068965518,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.0072999386006225,1,0.0072999386006225,0,0.0,0.0,0.0,2818068,19.0,-0.013444870759663274,-0.8999999999999915,-756.0,0.0,0.0002517299999999917,-0.0002517299999999917,0.02032379310344823,0.0002606896551722304,-0.0044816235865544245,30.733333333333334,0.9927048406546566,-0.15224081179327578,-0.052536715607889306,-0.8999999999999915,-0.27540222533834546,-0.29121863769142897,-0.052536715607889306,235,0.0009792399999999923,-0.8999999999999915,8.10344827585352e-05,0.025646974088562757,-0.8999999999999915,-0.25958581298526195,0,0,0.84691284554,0.3010871542528736,-0.06885055633458637
Staphylococcus,SRR21386010,20X,20X,19.0,log,4,2820105,10.901674902167892,8125.171451147911,0.08125171,92.2,92.2,0.0,6.0,1.7,116,1,2799682.4,2,2840830,32.8,2900000,0.979596551724138,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.0072999386006225,1,0.0072999386006225,0,0.0,0.0,0.0,2818068,19.0,0.01002215564077602,0.0,-231.0,0.0,-0.00018771999999998845,0.00018771999999998845,0.020403448275862046,7.965517241381725e-05,0.002505538910194005,30.733333333333334,0.992704247454354,0.0012527694550970025,-0.042514559967113286,-0.8999999999999915,0.004054371773551788,-0.2871642659178772,-0.042514559967113286,4,0.0007915200000000039,-0.8999999999999915,1.3793103447179433e-06,0.023467026400439295,0.8999999999999915,0.27945659711189724,0,0,0.8470859233800001,0.3010626735632184,0.0008108743547103576
Staphylococcus,SRR21386010,20X,20X,19.0,log,5,2820292,10.910156687593949,8109.319063479313,0.08109318,92.2,92.2,0.0,6.0,1.7,116,1,2799869.4,2,2841017,32.8,2900000,0.9796610344827588,57912880,22473,5015,,2784,5000,15.0,0.0649506,0.0693181,0.0238999,17.0,3.0,31.0,0.114557,0.079926,2838791,2,2818068,2818068,19.0,19.0,4.0,2,2838791,34.5,34.5,0.6353713106313905,2,1.0,0.0072999386006225,1,0.0072999386006225,0,0.0,0.0,0.0,2818068,19.0,0.008481785426056376,0.0,187.0,0.0,-0.00015853000000000395,0.00015853000000000395,0.020338965517241236,-6.448275862080965e-05,0.0016963570852112752,30.733333333333334,0.9927047276715599,0.0008481785426056376,-0.03403277454105691,-0.8999999999999915,0.0034179718945604705,-0.2837462940233167,-0.03403277454105691,191,0.0006329899999999999,-0.8999999999999915,6.58620689655276e-05,-0.001540370214719644,0.0,-0.0006363998789913174,0,0,0.84723208804,0.30108249126436787,0.000569661982426745
Staphylococcus,SRR21386010,40X,40X,39.0,log,1,2818466,10.939791001006666,8054.171610396385,0.08054172,94.8,94.8,0.0,3.4,1.7,116,1,2798040.7,2,2839194,32.8,2900000,0.9790324137931036,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.0072993857709353,1,0.0072993857709353,0,0.0,0.0,0.0,2818283,39.0,,,,,,,0.020967586206896427,,,31.599999999999998,0.9926989868607122,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.8716464494399999,0.3093742427586207,0.0
Staphylococcus,SRR21386010,40X,40X,39.0,log,2,2818447,10.935860272270672,8061.465015467889,0.08061465,94.8,94.8,0.0,4.3,0.9,116,1,2798021.7,2,2839175,32.8,2900000,0.9790258620689656,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.0072993857709353,1,0.0072993857709353,0,0.0,0.0,0.0,2818283,39.0,-0.0039307287359946486,0.0,-19.0,0.0,7.292999999999883e-05,-7.292999999999883e-05,0.02097413793103442,6.551724137993098e-06,-0.0019653643679973243,31.599999999999998,0.99269893800173,-0.0009826821839986621,-0.0039307287359946486,0.0,-0.0015862223219840598,-0.0015862223219840598,-0.0039307287359946486,-19,7.292999999999883e-05,0.0,-6.551724137993098e-06,,,-0.0015862223219840598,1,2,0.8715773118,0.30937217241379306,-0.0005287407739946866
Staphylococcus,SRR21386010,40X,40X,39.0,log,3,2819326,10.93637802168156,8060.503825321956,0.08060504,93.1,93.1,0.0,4.3,2.6,116,1,2798900.6,2,2840054,32.82,2900000,0.9793289655172414,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.0072993857709353,1,0.0072993857709353,0,0.0,0.0,0.0,2818283,39.0,0.000517749410887447,-1.7000000000000028,879.0,0.0,-9.609999999993235e-06,9.609999999993235e-06,0.020671034482758643,-0.0003031034482757766,0.00017258313696248231,31.03333333333333,0.992701197688073,-0.28324704176485255,-0.0034129793251072016,-1.7000000000000028,-0.5098212885804734,-0.5114075109024574,-0.0034129793251072016,860,6.33200000000056e-05,-1.7000000000000028,0.0002965517241377835,0.0044484781468820955,-1.7000000000000028,-0.5082350662584894,0,0,0.8559567077599999,0.3039184222988505,-0.12745532214511834
Staphylococcus,SRR21386010,40X,40X,39.0,log,4,2818896,10.91944608927989,8091.990712529317,0.08091991,94.0,94.0,0.0,4.3,1.7,116,1,2798470.6,2,2839624,32.81,2900000,0.9791806896551724,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.0072993857709353,1,0.0072993857709353,0,0.0,0.0,0.0,2818283,39.0,-0.016931932401668348,0.9000000000000057,-430.0,0.0,0.0003148699999999949,-0.0003148699999999949,0.020819310344827646,0.00014827586206900278,-0.004232983100417087,31.333333333333332,0.9927000924417837,0.11038350844979217,-0.02034491172677555,-0.7999999999999972,0.26317908062554124,-0.24822843027691616,-0.02034491172677555,430,0.00037819000000000047,-0.7999999999999972,0.00014827586206878074,-0.017449681812555795,2.6000000000000085,0.7730003692060146,0,0,0.8639352846,0.3068099494252873,0.052635816125108245
Staphylococcus,SRR21386010,40X,40X,39.0,log,5,2818589,10.92821651263385,8075.6665904172,0.08075666,94.0,94.0,0.0,4.3,1.7,116,1,2798163.6,2,2839317,32.81,2900000,0.9790748275862068,115298939,22647,4861,,5478,5000,31.0,0.0704051,0.0703755,0.0234478,34.0,7.0,63.0,0.114867,0.078768,2839006,2,2818283,2818283,39.0,39.0,8.0,2,2839006,71.0,71.0,0.6373920281118175,2,1.0,0.0072993857709353,1,0.0072993857709353,0,0.0,0.0,0.0,2818283,39.0,0.008770423353960055,0.0,-307.0,0.0,-0.00016325000000000367,0.00016325000000000367,0.020925172413793214,0.0001058620689655676,0.001754084670792011,31.333333333333332,0.9926993031425152,0.0008770423353960055,-0.011574488372815495,-0.7999999999999972,0.0035514055484805796,-0.24467702472843558,-0.011574488372815495,123,0.0002149399999999968,-0.7999999999999972,4.241379310321314e-05,0.025702355755628403,-0.9000000000000057,-0.25962767507706064,1,1,0.8640887395999999,0.30677677931034475,0.0005919009247467632
Staphylococcus,SRR21386012,10X,10X,9.0,log,1,170583,13.037521547585872,4968.758258869812,0.04968758,84.5,84.5,0.0,10.3,5.2,116,5,211919.1,38,2815121,32.76,2900000,0.9707313793103448,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634,0.0135924425224529,2,0.010019350845162,2,0.0062347202148895,0.0165944500129194,0.0162558457156973,505239,10.0,,,,,,,0.02926862068965519,,,2.1666666666666665,0.060595242408677134,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.8030139949,0.0210325132183908,0.0
Staphylococcus,SRR21386012,10X,10X,9.0,log,2,170563,12.998377581139602,5013.745392255887,0.05013745,83.6,83.6,0.0,11.2,5.2,116,5,211870.9,38,2814421,32.76,2900000,0.97049,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634,0.0135924425224529,2,0.010019350845162,2,0.0062347202148895,0.0165944500129194,0.0162558457156973,505239,10.0,-0.03914396644626983,-0.9000000000000057,-20.0,0.0,0.00044986999999999805,-0.00044986999999999805,0.029510000000000036,0.00024137931034484694,-0.019571983223134914,2.1435897435897435,0.06060320733706601,-0.23478599161156888,-0.03914396644626983,-0.9000000000000057,-0.2857234226474751,-0.2857234226474751,-0.03914396644626983,-20,0.00044986999999999805,-0.9000000000000057,-0.00024137931034484694,,,-0.2857234226474751,0,0,0.7940850918,0.0208033241025641,-0.09524114088249169
Staphylococcus,SRR21386012,10X,10X,9.0,log,3,170561,12.999438815294052,5012.520203236124,0.0501252,83.6,83.6,0.0,11.2,5.2,116,5,211860.3,38,2814185,32.76,2900000,0.9704086206896552,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634,0.0135924425224529,2,0.010019350845162,2,0.0062347202148895,0.0165944500129194,0.0162558457156973,505239,10.0,0.0010612341544504744,0.0,-2.0,0.0,-1.2249999999998373e-05,1.2249999999998373e-05,0.029591379310344834,8.137931034479795e-05,0.0003537447181501581,2.1435897435897435,0.06060757888782049,0.00017687235907507906,-0.038082732291819354,-0.9000000000000057,0.00043508159281466924,-0.2852883410546604,-0.038082732291819354,-22,0.0004376199999999997,-0.9000000000000057,-0.0003227586206896449,0.0402052006007203,0.9000000000000057,0.28615850424028977,0,0,0.7940953328,0.020801579664014146,0.00010877039820366731
Staphylococcus,SRR21386012,10X,10X,9.0,log,4,170542,12.99552869222628,5017.035094772538,0.05017035,83.6,83.6,0.0,11.2,5.2,116,5,211789.7,38,2813525,32.76,2900000,0.9701810344827586,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634,0.0135924425224529,2,0.010019350845162,2,0.0062347202148895,0.0165944500129194,0.0162558457156973,505239,10.0,-0.003910123067772275,0.0,-19.0,0.0,4.5150000000000745e-05,-4.5150000000000745e-05,0.02981896551724139,0.00022758620689655729,-0.0009775307669430688,2.1435897435897435,0.060615043187800643,-0.0004887653834715344,-0.04199285535959163,-0.9000000000000057,-0.0015503206064192547,-0.2868386616610797,-0.04199285535959163,-41,0.0004827700000000004,-0.9000000000000057,-0.0005503448275862022,-0.00497135722222275,0.0,-0.001985402199233924,0,0,0.7940575874,0.020796701149425285,-0.00031006412128385094
Staphylococcus,SRR21386012,10X,10X,9.0,log,5,170541,12.993035499947617,5019.916176633172,0.05019916,83.6,83.6,0.0,11.2,5.2,116,5,211778.2,38,2813533,32.76,2900000,0.9701837931034484,28440175,4193,1507,,4867,2000,6.0,0.0424461,0.0436297,0.00749654,7.0,3.0,14.0,0.071637,0.05234,2817448,39,170579,505239,9.0,9.0,3.0,39,2817448,8.820512820512821,8.0,0.431999271278471,1,0.0073577223075634,0.0135924425224529,2,0.010019350845162,2,0.0062347202148895,0.0165944500129194,0.0162558457156973,505239,10.0,-0.002493192278663514,0.0,-1.0,0.0,2.880999999999717e-05,-2.880999999999717e-05,0.029816206896551622,-2.7586206897689536e-06,-0.0004986384557327028,2.1435897435897435,0.060614515410156763,-0.0002493192278663514,-0.044486047638255144,-0.9000000000000057,-0.0010033147735343819,-0.28784197643461407,-0.044486047638255144,-42,0.0005115799999999976,-0.9000000000000057,-0.0005475862068964332,0.0014169307891087612,0.0,0.0005470058328848728,0,0,0.7940335022399999,0.020796760282935457,-0.00016721912892239698
Staphylococcus,SRR21386012,20X,20X,19.0,log,1,789584,13.036607387107228,4969.804153589387,0.04969804,99.1,99.1,0.0,0.0,0.9,116,2,990209.6,5,2854385,32.79,2900000,0.9842706896551724,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,,,,,,,0.015729310344827607,,,16.516666666666666,0.276621311903856,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.94174924236,0.16256870890804595,0.0
Staphylococcus,SRR21386012,20X,20X,19.0,log,2,789579,13.030163909157933,4977.183665932317,0.04977183,99.1,99.1,0.0,0.0,0.9,116,2,990248.7,5,2854585,32.79,2900000,0.9843396551724138,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,-0.006443477949295229,0.0,-5.0,0.0,7.379000000000413e-05,-7.379000000000413e-05,0.01566034482758616,-6.896551724144828e-05,-0.0032217389746476144,16.516666666666666,0.27660017950063515,-0.0016108694873238072,-0.006443477949295229,0.0,-0.0025990457314422374,-0.0025990457314422374,-0.006443477949295229,-5,7.379000000000413e-05,0.0,6.896551724144828e-05,,,-0.0025990457314422374,0,0,0.94167611647,0.16258009971264367,-0.0008663485771474125
Staphylococcus,SRR21386012,20X,20X,19.0,log,3,789582,13.036712252343408,4969.683570482909,0.04969684,99.1,99.1,0.0,0.0,0.9,116,2,990206.2,5,2854368,32.79,2900000,0.9842648275862068,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,0.006548343185475147,0.0,3.0,0.0,-7.499000000000394e-05,7.499000000000394e-05,0.015735172413793186,7.48275862070269e-05,0.002182781061825049,16.516666666666666,0.27662225871987817,0.0010913905309125245,0.0001048652361799185,0.0,0.0026418180328107626,4.2772301368525136e-05,0.0001048652361799185,-2,-1.1999999999998123e-06,0.0,-5.862068965578615e-06,0.012991821134770376,0.0,0.0052408637642529995,0,0,0.94175043156,0.16256774068965515,0.0006604545082026906
Staphylococcus,SRR21386012,20X,20X,19.0,log,4,789579,13.030299159746251,4977.028134495102,0.04977028,99.1,99.1,0.0,0.0,0.9,116,2,990246.5,5,2854574,32.79,2900000,0.9843358620689656,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,-0.006413092597156833,0.0,-3.0,0.0,7.3440000000001e-05,-7.3440000000001e-05,0.015664137931034383,-7.103448275880275e-05,-0.0016032731492892083,16.516666666666666,0.27660124536927566,-0.0008016365746446041,-0.006308227360976915,0.0,-0.002587028487138614,-0.002544256185770089,-0.006308227360976915,-5,7.224000000000119e-05,0.0,6.517241379322414e-05,-0.01296143578263198,0.0,-0.005228846519949377,0,0,0.94167765252,0.1625794732183908,-0.0005174056974277229
Staphylococcus,SRR21386012,20X,20X,19.0,log,5,789582,13.036700891820525,4969.696698545413,0.04969697,99.1,99.1,0.0,0.0,0.9,116,2,990207.2,5,2854373,32.79,2900000,0.984266551724138,57811259,4271,1523,,9700,2000,13.0,0.046614,0.0467584,0.00701398,15.0,3.0,28.0,0.065542,0.051361,2854584,5,789567,1266069,19.0,19.0,4.0,5,2854584,33.6,20.0,0.570389059448305,1,0.0058653029653357,0.0085178786120849,2,0.0085178786120849,1,0.0026525756467492,0.0,0.0026525756467492,1266069,19.0,0.006401732074273525,0.0,3.0,0.0,-7.331000000000004e-05,7.331000000000004e-05,0.015733448275861983,6.931034482760001e-05,0.001280346414854705,16.516666666666666,0.27662177416133976,0.0006401732074273525,9.350471329661048e-05,0.0,0.0025822858641921702,3.802967842208129e-05,9.350471329661048e-05,-2,-1.0699999999988496e-06,0.0,-4.137931034375875e-06,0.012814824671430358,0.0,0.005169314351330784,0,0,0.94175030273,0.16256802545977012,0.0004303809773653617
Staphylococcus,SRR21386012,40X,40X,39.0,log,1,2820262,12.93486358443637,5087.608037849857,0.05087608,99.1,99.1,0.0,0.9,0.0,116,1,2759839.0,3,2882810,32.81,2900000,0.9940724137931034,115505722,4222,1515,,19490,2000,25.0,0.0510702,0.053438,0.00688982,31.0,6.0,56.0,0.069367,0.04953,2883771,3,2820714,2820714,40.0,40.0,8.0,3,2883771,81.33333333333333,80.0,0.5288791116636187,1,0.0069097026081474,0.0218661606625491,2,0.0218661606625491,0,0.0,0.0,0.0,2820714,39.0,,,,,,,0.005927586206896596,,,24.775,0.9783027746182459,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.94058180472,0.24628144051724138,0.0
